bay_id,st_marker_id,status,location,lat,lon
1181,1394E,Unoccupied,"(-37.819704581771596, 144.95737668328826)",-37.819704581771596,144.95737668328826
1182,1395W,Unoccupied,"(-37.819772764929695, 144.95715454989062)",-37.819772764929695,144.95715454989062
1183,1396E,Unoccupied,"(-37.819655718207066, 144.95735405620752)",-37.819655718207066,144.95735405620752
1184,1397W,Present,"(-37.819724239468954, 144.95713306121183)",-37.819724239468954,144.95713306121183
6820,14000E,Present,"(-37.798757331083557, 144.95788770039911)",-37.798757331083557,144.95788770039911
6821,14002E,Present,"(-37.798700690948579, 144.95789328390566)",-37.798700690948579,144.95789328390566
6822,14004E,Unoccupied,"(-37.798643187894058, 144.95790062243958)",-37.798643187894058,144.95790062243958
6823,14006E,Unoccupied,"(-37.798585264138701, 144.95790739385961)",-37.798585264138701,144.95790739385961
6824,14008E,Unoccupied,"(-37.798529225402604, 144.95791370508152)",-37.798529225402604,144.95791370508152
1186,1400E,Unoccupied,"(-37.81955799107628, 144.95730880212091)",-37.81955799107628,144.95730880212091
6825,14010E,Unoccupied,"(-37.797764405593441, 144.95801165975527)",-37.797764405593441,144.95801165975527
6826,14012E,Unoccupied,"(-37.797715801620861, 144.95801606530756)",-37.797715801620861,144.95801606530756
6827,14014E,Unoccupied,"(-37.797667102372507, 144.95802205150295)",-37.797667102372507,144.95802205150295
6828,14016E,Unoccupied,"(-37.797619376098076, 144.95802797492206)",-37.797619376098076,144.95802797492206
6829,14018E,Present,"(-37.797238127186738, 144.95807449916001)",-37.797238127186738,144.95807449916001
1187,1401W,Present,"(-37.819220716321304, 144.95690425216264)",-37.819220716321304,144.95690425216264
6830,14020E,Unoccupied,"(-37.797184066627018, 144.95808047333307)",-37.797184066627018,144.95808047333307
6831,14022E,Present,"(-37.797129800203095, 144.95808689578098)",-37.797129800203095,144.95808689578098
6832,14024E,Unoccupied,"(-37.797076736332016, 144.95809330725749)",-37.797076736332016,144.95809330725749
6833,14026E,Present,"(-37.797022134157025, 144.95810110871173)",-37.797022134157025,144.95810110871173
6835,14030E,Present,"(-37.796913802209765, 144.95811311515331)",-37.796913802209765,144.95811311515331
6836,14032E,Present,"(-37.796860634763902, 144.95811976545775)",-37.796860634763902,144.95811976545775
6837,14034E,Present,"(-37.796810774607536, 144.95812601735042)",-37.796810774607536,144.95812601735042
1185,1398E,Present,"(-37.819606855098925, 144.95733142915694)",-37.819606855098925,144.95733142915694
6838,14036E,Present,"(-37.796760191910053, 144.95813214056)",-37.796760191910053,144.95813214056
1188,1402E,Present,"(-37.819102521458674, 144.95709992396655)",-37.819102521458674,144.95709992396655
1189,1403W,Present,"(-37.819170391176186, 144.9568808058645)",-37.819170391176186,144.9568808058645
6834,14028E,Unoccupied,"(-37.796967491446033, 144.95810654581453)",-37.796967491446033,144.95810654581453
6839,14038E,Unoccupied,"(-37.796708928166204, 144.95813826684866)",-37.796708928166204,144.95813826684866
6840,14040E,Present,"(-37.796658516509055, 144.95814457090097)",-37.796658516509055,144.95814457090097
6841,14042E,Present,"(-37.796608104390714, 144.95815079776662)",-37.796608104390714,144.95815079776662
6842,14044E,Present,"(-37.796557734547498, 144.95815710564088)",-37.796557734547498,144.95815710564088
1190,1404E,Unoccupied,"(-37.819059959252257, 144.95708072444381)",-37.819059959252257,144.95708072444381
6846,14052E,Present,"(-37.796356531150039, 144.95818207606729)",-37.796356531150039,144.95818207606729
6848,14056E,Present,"(-37.796255727833845, 144.95819482909556)",-37.796255727833845,144.95819482909556
6849,14058E,Present,"(-37.796205773768577, 144.95820091169441)",-37.796205773768577,144.95820091169441
1191,1405W,Unoccupied,"(-37.819119450962859, 144.95685707324014)",-37.819119450962859,144.95685707324014
6854,14068E,Present,"(-37.79582800168442, 144.95825051007211)",-37.79582800168442,144.95825051007211
1192,1406E,Present,"(-37.819013494132214, 144.95705889901279)",-37.819013494132214,144.95705889901279
6855,14070E,Present,"(-37.795777061645197, 144.95825465077104)",-37.795777061645197,144.95825465077104
6859,14078E,Present,"(-37.795367706328243, 144.95830408904803)",-37.795367706328243,144.95830408904803
1193,1407W,Unoccupied,"(-37.819068433061801, 144.95683330415159)",-37.819068433061801,144.95683330415159
6860,14080E,Present,"(-37.795310754723118, 144.95831041997258)",-37.795310754723118,144.95831041997258
6863,14086E,Unoccupied,"(-37.795137865497423, 144.95833064218624)",-37.795137865497423,144.95833064218624
6864,14088E,Unoccupied,"(-37.795081000088913, 144.95833829120167)",-37.795081000088913,144.95833829120167
1194,1408E,Unoccupied,"(-37.818965941475092, 144.95703654198772)",-37.818965941475092,144.95703654198772
6865,14090E,Present,"(-37.795023555882437, 144.95834537650563)",-37.795023555882437,144.95834537650563
6866,14092E,Present,"(-37.794965509089337, 144.95835262068755)",-37.794965509089337,144.95835262068755
6868,14096E,Present,"(-37.79476701744403, 144.95838014105664)",-37.79476701744403,144.95838014105664
1195,1409W,Unoccupied,"(-37.819018257797651, 144.95680992711027)",-37.819018257797651,144.95680992711027
6870,14100E,Present,"(-37.794655119758673, 144.95839115477256)",-37.794655119758673,144.95839115477256
6871,14102E,Present,"(-37.794598013952623, 144.95839909480253)",-37.794598013952623,144.95839909480253
6872,14104E,Unoccupied,"(-37.794539479619829, 144.95840575251415)",-37.794539479619829,144.95840575251415
6850,14060E,Present,"(-37.796154966750422, 144.958207352963)",-37.796154966750422,144.958207352963
6844,14048E,Present,"(-37.796456257838678, 144.95816983242844)",-37.796456257838678,144.95816983242844
6847,14054E,Unoccupied,"(-37.796306184569744, 144.95818859204911)",-37.796306184569744,144.95818859204911
6861,14082E,Unoccupied,"(-37.795252922065444, 144.95831836445433)",-37.795252922065444,144.95831836445433
6869,14098E,Unoccupied,"(-37.794711121199299, 144.95838521922479)",-37.794711121199299,144.95838521922479
6843,14046E,Present,"(-37.796507676565412, 144.95816339134387)",-37.796507676565412,144.95816339134387
6845,14050E,Present,"(-37.79640745460437, 144.95817584336078)",-37.79640745460437,144.95817584336078
6873,14106E,Present,"(-37.794484579525687, 144.95841206961362)",-37.794484579525687,144.95841206961362
1196,1410E,Unoccupied,"(-37.818919941920704, 144.95701449324213)",-37.818919941920704,144.95701449324213
6875,14110E,Present,"(-37.794370911765029, 144.95842611648567)",-37.794370911765029,144.95842611648567
6876,14112E,Present,"(-37.794316486079474, 144.95843097808532)",-37.794316486079474,144.95843097808532
1197,1411W,Unoccupied,"(-37.818967616017474, 144.95678633345136)",-37.818967616017474,144.95678633345136
1198,1412E,Unoccupied,"(-37.818871104947121, 144.95699212870898)",-37.818871104947121,144.95699212870898
1199,1413W,Present,"(-37.818916113869648, 144.9567623392461)",-37.818916113869648,144.9567623392461
1200,1414E,Unoccupied,"(-37.818821624957998, 144.95696935388645)",-37.818821624957998,144.95696935388645
1201,1416E,Unoccupied,"(-37.818772827200377, 144.95694617554813)",-37.818772827200377,144.95694617554813
1202,1418E,Unoccupied,"(-37.818727187159595, 144.95692491573166)",-37.818727187159595,144.95692491573166
6877,14201W,Unoccupied,"(-37.796428871705629, 144.96458807251594)",-37.796428871705629,144.96458807251594
6878,14203W,Unoccupied,"(-37.796373536612805, 144.96459745272739)",-37.796373536612805,144.96459745272739
6879,14205W,Unoccupied,"(-37.796318430788077, 144.96460694796389)",-37.796318430788077,144.96460694796389
1203,1420E,Unoccupied,"(-37.818682621462791, 144.95690297760279)",-37.818682621462791,144.95690297760279
6882,14211W,Present,"(-37.796149970463745, 144.96463578572195)",-37.796149970463745,144.96463578572195
6883,14213W,Present,"(-37.796093807309973, 144.96464528034539)",-37.796093807309973,144.96464528034539
6884,14215W,Unoccupied,"(-37.796037644144704, 144.96465477496491)",-37.796037644144704,144.96465477496491
6885,14217W,Present,"(-37.795981007449157, 144.96466448604511)",-37.795981007449157,144.96466448604511
6886,14219W,Present,"(-37.795923823960834, 144.96467429443558)",-37.795923823960834,144.96467429443558
6887,14221W,Unoccupied,"(-37.795867530766941, 144.96468402967002)",-37.795867530766941,144.96468402967002
6888,14223W,Present,"(-37.795811238011879, 144.96469374359344)",-37.795811238011879,144.96469374359344
6889,14225W,Present,"(-37.795754591671802, 144.96470341725473)",-37.795754591671802,144.96470341725473
6890,14227W,Present,"(-37.795697269719135, 144.96471318429107)",-37.795697269719135,144.96471318429107
6891,14229W,Present,"(-37.795640846299193, 144.96472293406276)",-37.795640846299193,144.96472293406276
6892,14231W,Present,"(-37.795583508055053, 144.96473230587634)",-37.795583508055053,144.96473230587634
6893,14233W,Present,"(-37.795419169476801, 144.96476059411543)",-37.795419169476801,144.96476059411543
6894,14235W,Present,"(-37.795363374621658, 144.96477013016275)",-37.795363374621658,144.96477013016275
6895,14237W,Unoccupied,"(-37.795307556404154, 144.96477966621853)",-37.795307556404154,144.96477966621853
6896,14239W,Present,"(-37.795250729984183, 144.96478933671301)",-37.795250729984183,144.96478933671301
1206,1423W,Present,"(-37.818672045105856, 144.95665424146242)",-37.818672045105856,144.95665424146242
6897,14241W,Unoccupied,"(-37.795193508006683, 144.96479900110083)",-37.795193508006683,144.96479900110083
6898,14243W,Present,"(-37.795136993775444, 144.96480847202622)",-37.795136993775444,144.96480847202622
1204,1421W,Unoccupied,"(-37.818723546822909, 144.95667823608795)",-37.818723546822909,144.95667823608795
6899,14245W,Present,"(-37.795081187167838, 144.96481784991502)",-37.795081187167838,144.96481784991502
6900,14247W,Present,"(-37.795024964520898, 144.96482728817591)",-37.795024964520898,144.96482728817591
6901,14249W,Present,"(-37.794968042334062, 144.96483685831168)",-37.794968042334062,144.96483685831168
1207,1424E,Unoccupied,"(-37.818588183642454, 144.95685853960887)",-37.818588183642454,144.95685853960887
6902,14251W,Present,"(-37.79491130886116, 144.96484633746127)",-37.79491130886116,144.96484633746127
6903,14253W,Present,"(-37.794855437509696, 144.96485569775587)",-37.794855437509696,144.96485569775587
6904,14255W,Present,"(-37.79479954762094, 144.9648645980057)",-37.79479954762094,144.9648645980057
6905,14257W,Unoccupied,"(-37.794627739662047, 144.96488239873054)",-37.794627739662047,144.96488239873054
6906,14259W,Present,"(-37.7945695473976, 144.96488490608968)",-37.7945695473976,144.96488490608968
1208,1425W,Unoccupied,"(-37.818167673066085, 144.95642067740664)",-37.818167673066085,144.95642067740664
6907,14261W,Present,"(-37.794510587931882, 144.96488544702197)",-37.794510587931882,144.96488544702197
6908,14263W,Present,"(-37.794451613802579, 144.96488458119364)",-37.794451613802579,144.96488458119364
6909,14265W,Present,"(-37.794396090347192, 144.96488272805374)",-37.794396090347192,144.96488272805374
1209,1427W,Unoccupied,"(-37.818116732310045, 144.95639694481247)",-37.818116732310045,144.95639694481247
1210,1429W,Unoccupied,"(-37.818065715236955, 144.95637317634763)",-37.818065715236955,144.95637317634763
1211,1431W,Unoccupied,"(-37.818015538990821, 144.95634980046279)",-37.818015538990821,144.95634980046279
1212,1433W,Unoccupied,"(-37.817771266544838, 144.95623767406687)",-37.817771266544838,144.95623767406687
1213,1435W,Present,"(-37.817720248532567, 144.95621390636845)",-37.817720248532567,144.95621390636845
1214,1437W,Unoccupied,"(-37.817670072268136, 144.95619053013593)",-37.817670072268136,144.95619053013593
1215,1439W,Unoccupied,"(-37.817169987836053, 144.95596084818953)",-37.817169987836053,144.95596084818953
1222,1447W,Unoccupied,"(-37.816987455328039, 144.95587754306621)",-37.816987455328039,144.95587754306621
1225,1450E,Unoccupied,"(-37.81687971022528, 144.95607793664942)",-37.81687971022528,144.95607793664942
1226,1451W,Present,"(-37.81689733509387, 144.95583708912835)",-37.81689733509387,144.95583708912835
1228,1453W,Unoccupied,"(-37.816850016052811, 144.95581526886536)",-37.816850016052811,144.95581526886536
1229,1454E,Unoccupied,"(-37.816767428958869, 144.95602769694486)",-37.816767428958869,144.95602769694486
1230,1455W,Unoccupied,"(-37.816798883951513, 144.95579251184421)",-37.816798883951513,144.95579251184421
1223,1448E,Present,"(-37.816931756002433, 144.95610147541419)",-37.816931756002433,144.95610147541419
1220,1445W,Present,"(-37.817029720618677, 144.95589672007583)",-37.817029720618677,144.95589672007583
1219,1444E,Present,"(-37.817033443606952, 144.95614736940718)",-37.817033443606952,144.95614736940718
1218,1443W,Unoccupied,"(-37.81708478425135, 144.95592223552046)",-37.81708478425135,144.95592223552046
1224,1449W,Unoccupied,"(-37.816944516995633, 144.95585810697975)",-37.816944516995633,144.95585810697975
1232,1457W,Present,"(-37.816745048103165, 144.95576809011135)",-37.816745048103165,144.95576809011135
1233,1458E,Unoccupied,"(-37.816658541424999, 144.95597798922427)",-37.816658541424999,144.95597798922427
1237,1463W,Unoccupied,"(-37.816145567624289, 144.95549630096099)",-37.816145567624289,144.95549630096099
1238,1464E,Unoccupied,"(-37.816011158844155, 144.95568239420473)",-37.816011158844155,144.95568239420473
1240,1466E,Unoccupied,"(-37.815955787809941, 144.95565717755073)",-37.815955787809941,144.95565717755073
1241,1468E,Unoccupied,"(-37.815905694041973, 144.95563383184228)",-37.815905694041973,144.95563383184228
1242,1470E,Unoccupied,"(-37.815859784499011, 144.95561299003927)",-37.815859784499011,144.95561299003927
1243,1472E,Present,"(-37.815811470377213, 144.95559072583021)",-37.815811470377213,144.95559072583021
1246,1477W,Present,"(-37.815761266560727, 144.95531992949492)",-37.815761266560727,144.95531992949492
1247,1478E,Unoccupied,"(-37.815569676882681, 144.95547930616533)",-37.815569676882681,144.95547930616533
1248,1480E,Present,"(-37.815521103577836, 144.95545722328109)",-37.815521103577836,144.95545722328109
1249,1481W,Unoccupied,"(-37.815289303330601, 144.95510343367445)",-37.815289303330601,144.95510343367445
1250,1483W,Present,"(-37.8152393800883, 144.95508054264155)",-37.8152393800883,144.95508054264155
1253,1489W,Present,"(-37.815090216087242, 144.9550118802714)",-37.815090216087242,144.9550118802714
1254,1490E,Present,"(-37.814970688737063, 144.95520550371771)",-37.814970688737063,144.95520550371771
1256,1494E,Present,"(-37.814880935046034, 144.9551644670658)",-37.814880935046034,144.9551644670658
1362,1497W,Unoccupied,"(-37.820318530298323, 144.95460531236665)",-37.820318530298323,144.95460531236665
6762,15000N,Unoccupied,"(-37.789065056116875, 144.92757373843523)",-37.789065056116875,144.92757373843523
1367,1512E,Unoccupied,"(-37.819611073098002, 144.9545328520947)",-37.819611073098002,144.9545328520947
1368,1514E,Present,"(-37.819560248900672, 144.95450966811484)",-37.819560248900672,144.95450966811484
1369,1516E,Unoccupied,"(-37.819510599672249, 144.9544870283286)",-37.819510599672249,144.9544870283286
1370,1518E,Unoccupied,"(-37.819461942374744, 144.95446484705201)",-37.819461942374744,144.95446484705201
1371,1526E,Present,"(-37.817546755204489, 144.9535849184648)",-37.817546755204489,144.9535849184648
1372,1528E,Present,"(-37.817497502161928, 144.95356194595541)",-37.817497502161928,144.95356194595541
1373,1530E,Unoccupied,"(-37.817447450084856, 144.95353865504143)",-37.817447450084856,144.95353865504143
1245,1475W,Unoccupied,"(-37.815812355243651, 144.95534318532623)",-37.815812355243651,144.95534318532623
1255,1492E,Present,"(-37.814925926542259, 144.95518498594754)",-37.814925926542259,144.95518498594754
1235,1461W,Present,"(-37.816193820800123, 144.9555183955701)",-37.816193820800123,144.9555183955701
1244,1473W,Unoccupied,"(-37.815862656553797, 144.9553663250756)",-37.815862656553797,144.9553663250756
1252,1487W,Unoccupied,"(-37.815139987566226, 144.95503476630259)",-37.815139987566226,144.95503476630259
1239,1465W,Unoccupied,"(-37.816095238081672, 144.95547315844752)",-37.816095238081672,144.95547315844752
582,14E,Unoccupied,"(-37.814636993397173, 144.97467712772794)",-37.814636993397173,144.97467712772794
